date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2008-12-07,23,15,0.0,10.8,4,64,12:11 PM,No moonset,05:57 AM,04:34 PM,15,18,18,18,5,39,84,0.0,1016,23,6,150,3,Mawsynram
2008-12-08,20,11,0.0,10.0,4,71,12:46 PM,12:57 AM,05:57 AM,04:34 PM,11,15,15,15,4,28,83,0.0,1017,20,7,116,3,Mawsynram
2008-12-09,18,10,0.0,10.0,4,78,01:26 PM,01:59 AM,05:58 AM,04:34 PM,14,16,16,16,3,73,88,0.2,1015,18,6,163,2,Mawsynram
2008-12-10,22,12,0.0,8.5,4,85,02:10 PM,03:04 AM,05:59 AM,04:34 PM,15,16,17,16,3,68,93,0.8,1014,22,4,198,2,Mawsynram
2008-12-11,22,14,0.0,10.0,4,93,03:03 PM,04:14 AM,05:59 AM,04:35 PM,16,17,17,17,3,76,93,1.4,1014,22,5,148,2,Mawsynram
2008-12-12,21,14,0.0,8.4,4,100,04:05 PM,05:25 AM,06:00 AM,04:35 PM,16,17,18,17,4,75,95,4.8,1014,21,6,184,2,Mawsynram
2008-12-13,22,13,0.0,10.4,4,100,05:14 PM,06:34 AM,06:00 AM,04:35 PM,15,17,17,17,3,50,89,0.3,1016,22,7,198,2,Mawsynram
2008-12-14,19,10,0.0,8.7,5,85,06:25 PM,07:37 AM,06:01 AM,04:36 PM,14,16,16,16,4,62,88,0.2,1016,19,6,193,2,Mawsynram
2008-12-15,21,10,0.0,7.1,4,78,07:36 PM,08:30 AM,06:02 AM,04:36 PM,13,15,16,15,4,64,87,0.0,1015,21,6,169,2,Mawsynram
2008-12-16,19,6,0.0,7.1,3,71,08:42 PM,09:17 AM,06:02 AM,04:36 PM,9,12,12,12,4,47,84,0.0,1015,19,4,116,2,Mawsynram
2008-12-17,20,7,0.0,7.1,3,64,09:45 PM,09:56 AM,06:03 AM,04:37 PM,9,12,12,12,5,44,83,0.0,1016,20,5,114,3,Mawsynram
2008-12-18,23,8,0.0,7.1,4,56,10:43 PM,10:31 AM,06:03 AM,04:37 PM,11,15,15,15,4,30,81,0.0,1016,23,6,103,3,Mawsynram
2008-12-19,21,7,0.0,7.1,4,49,11:39 PM,11:04 AM,06:04 AM,04:38 PM,10,14,14,14,3,17,81,0.0,1015,21,6,128,2,Mawsynram
2008-12-20,21,8,0.0,7.1,4,42,No moonrise,11:36 AM,06:04 AM,04:38 PM,11,14,14,14,3,45,85,0.0,1015,21,5,155,2,Mawsynram
2008-12-21,21,12,0.0,8.7,4,35,12:34 AM,12:08 PM,06:05 AM,04:39 PM,14,17,17,17,3,44,86,0.1,1014,21,8,185,2,Mawsynram
2008-12-22,21,11,0.0,8.7,4,27,01:29 AM,12:43 PM,06:05 AM,04:39 PM,14,17,17,17,5,66,87,0.0,1015,21,5,178,3,Mawsynram
2008-12-23,21,11,0.0,7.1,4,20,02:23 AM,01:20 PM,06:06 AM,04:40 PM,14,17,17,17,4,72,87,0.1,1015,21,6,127,2,Mawsynram
2008-12-24,19,13,0.0,5.5,4,13,03:19 AM,02:01 PM,06:06 AM,04:40 PM,15,16,16,16,4,90,95,0.8,1015,19,3,82,2,Mawsynram
2008-12-25,22,13,0.0,8.7,4,5,04:13 AM,02:46 PM,06:07 AM,04:41 PM,15,17,17,17,3,54,87,1.1,1015,22,6,92,2,Mawsynram
2008-12-26,19,11,0.0,8.7,4,0,05:07 AM,03:36 PM,06:07 AM,04:41 PM,12,15,14,15,6,35,88,3.6,1014,19,8,199,3,Mawsynram
2008-12-27,19,8,0.0,8.7,4,0,05:57 AM,04:28 PM,06:08 AM,04:42 PM,9,12,12,12,2,40,85,0.1,1015,19,9,137,1,Mawsynram
2008-12-28,16,8,0.0,8.7,4,2,06:43 AM,05:23 PM,06:08 AM,04:42 PM,9,12,12,12,4,45,85,0.2,1015,16,8,141,3,Mawsynram
2008-12-29,19,6,0.0,8.7,4,9,07:25 AM,06:17 PM,06:08 AM,04:43 PM,10,13,13,13,5,48,84,0.5,1015,19,7,114,3,Mawsynram
2008-12-30,19,15,0.0,8.7,4,16,08:03 AM,07:12 PM,06:09 AM,04:44 PM,13,17,17,17,4,34,81,1.3,1015,19,9,145,2,Mawsynram
2008-12-31,18,14,0.0,8.7,5,20,08:37 AM,08:06 PM,06:09 AM,04:44 PM,13,17,16,17,5,21,81,0.0,1015,18,8,164,3,Mawsynram
2009-01-01,18,10,0.0,8.7,3,31,09:10 AM,08:59 PM,06:09 AM,04:45 PM,12,13,13,13,5,65,91,0.7,1016,18,3,74,3,Mawsynram
2009-01-02,17,9,0.0,8.7,3,38,09:41 AM,09:53 PM,06:09 AM,04:46 PM,8,12,12,12,4,42,79,0.3,1017,17,7,104,2,Mawsynram
2009-01-03,16,7,0.0,8.7,4,45,10:11 AM,10:47 PM,06:10 AM,04:46 PM,8,12,12,12,5,37,83,0.0,1017,16,7,64,3,Mawsynram
2009-01-04,20,5,0.0,8.7,5,52,10:44 AM,11:45 PM,06:10 AM,04:47 PM,9,13,13,13,4,34,78,0.0,1015,20,7,134,2,Mawsynram
2009-01-05,20,9,0.0,8.7,4,60,11:20 AM,No moonset,06:10 AM,04:48 PM,11,14,14,14,4,42,83,0.6,1014,20,7,219,2,Mawsynram
2009-01-06,21,9,0.0,8.7,4,67,12:00 PM,12:46 AM,06:10 AM,04:49 PM,11,13,13,13,3,49,88,3.9,1015,21,6,140,2,Mawsynram
2009-01-07,20,12,0.0,8.7,4,74,12:47 PM,01:51 AM,06:11 AM,04:49 PM,12,16,15,16,4,36,81,0.4,1018,20,7,61,2,Mawsynram
2009-01-08,19,12,0.0,8.7,4,82,01:43 PM,03:00 AM,06:11 AM,04:50 PM,12,15,15,15,7,26,82,0.0,1020,19,6,80,4,Mawsynram
2009-01-09,21,13,0.0,8.7,5,89,02:47 PM,04:09 AM,06:11 AM,04:51 PM,11,17,17,17,6,24,73,0.0,1020,21,9,73,3,Mawsynram
2009-01-10,20,11,0.0,8.7,5,96,03:57 PM,05:15 AM,06:11 AM,04:51 PM,10,15,15,15,4,9,75,0.0,1018,20,10,107,2,Mawsynram
2009-01-11,21,10,0.0,8.7,5,100,05:09 PM,06:13 AM,06:11 AM,04:52 PM,10,15,15,15,4,24,75,0.0,1018,21,9,162,2,Mawsynram
2009-01-12,20,11,0.0,8.7,5,89,06:19 PM,07:04 AM,06:11 AM,04:53 PM,12,16,16,16,5,19,77,0.1,1021,20,8,61,3,Mawsynram
2009-01-13,18,8,0.0,8.7,4,82,07:26 PM,07:48 AM,06:11 AM,04:54 PM,8,13,13,13,4,13,75,0.0,1021,18,9,106,2,Mawsynram
2009-01-14,19,6,0.0,8.7,4,75,08:28 PM,08:26 AM,06:11 AM,04:54 PM,8,13,13,13,5,6,77,0.0,1020,19,8,139,3,Mawsynram
2009-01-15,22,12,0.0,8.7,4,68,09:28 PM,09:02 AM,06:11 AM,04:55 PM,11,16,16,16,5,6,78,0.0,1020,22,6,151,3,Mawsynram
2009-01-16,22,8,0.0,8.7,4,60,10:25 PM,09:35 AM,06:11 AM,04:56 PM,10,15,15,15,4,4,75,0.0,1019,22,8,172,2,Mawsynram
2009-01-17,21,6,0.0,8.7,5,53,11:21 PM,10:08 AM,06:11 AM,04:57 PM,9,14,14,14,3,5,77,0.0,1017,21,9,265,2,Mawsynram
2009-01-18,23,12,0.0,8.7,4,46,No moonrise,10:42 AM,06:11 AM,04:58 PM,12,17,17,17,4,4,77,0.0,1015,23,9,276,3,Mawsynram
2009-01-19,22,12,0.0,8.7,4,38,12:17 AM,11:19 AM,06:11 AM,04:58 PM,12,17,17,17,4,5,77,0.0,1014,22,9,205,3,Mawsynram
2009-01-20,23,12,0.0,8.7,4,31,01:13 AM,11:59 AM,06:10 AM,04:59 PM,12,17,17,17,4,8,77,0.0,1014,23,9,264,3,Mawsynram
2009-01-21,22,12,0.0,8.7,5,24,02:08 AM,12:43 PM,06:10 AM,05:00 PM,13,17,17,17,4,35,80,0.0,1014,22,8,163,2,Mawsynram
2009-01-22,23,13,0.0,8.7,5,17,03:02 AM,01:31 PM,06:10 AM,05:01 PM,13,18,18,18,4,34,77,0.0,1013,23,7,218,3,Mawsynram
2009-01-23,23,13,0.0,8.7,5,9,03:53 AM,02:22 PM,06:10 AM,05:01 PM,14,18,18,18,4,37,80,0.0,1012,23,8,241,3,Mawsynram
2009-01-24,24,15,0.0,8.7,5,2,04:41 AM,03:17 PM,06:10 AM,05:02 PM,14,18,19,18,4,35,79,0.0,1012,24,7,168,2,Mawsynram
2009-01-25,23,13,0.0,8.7,5,0,05:24 AM,04:11 PM,06:09 AM,05:03 PM,12,17,17,17,5,34,75,0.0,1013,23,8,268,3,Mawsynram
2009-01-26,19,8,0.0,7.2,4,0,06:03 AM,05:07 PM,06:09 AM,05:04 PM,11,14,14,14,6,52,84,0.1,1013,19,8,219,4,Mawsynram
2009-01-27,17,12,0.0,8.7,4,5,06:39 AM,06:01 PM,06:09 AM,05:04 PM,12,15,15,15,6,55,87,2.3,1012,17,7,218,4,Mawsynram
2009-01-28,20,8,0.0,8.7,5,12,07:12 AM,06:55 PM,06:08 AM,05:05 PM,8,14,13,14,5,20,75,0.0,1013,20,8,265,3,Mawsynram
2009-01-29,21,8,0.0,8.7,5,20,07:44 AM,07:49 PM,06:08 AM,05:06 PM,8,14,14,14,4,6,72,0.0,1014,21,8,204,2,Mawsynram
2009-01-30,21,8,0.0,8.7,5,27,08:14 AM,08:43 PM,06:08 AM,05:07 PM,9,15,15,15,4,19,70,0.0,1013,21,8,178,3,Mawsynram
2009-01-31,23,13,0.0,8.7,5,31,08:46 AM,09:39 PM,06:07 AM,05:07 PM,11,17,18,17,5,4,70,0.0,1012,23,8,202,3,Mawsynram
2009-02-01,23,8,0.0,8.7,5,43,09:20 AM,10:37 PM,06:07 AM,05:08 PM,8,15,16,15,3,5,68,0.0,1014,23,10,255,2,Mawsynram
2009-02-02,21,8,0.0,8.7,5,50,09:57 AM,11:40 PM,06:06 AM,05:09 PM,8,14,15,14,4,24,68,0.0,1015,21,9,121,2,Mawsynram
2009-02-03,21,6,0.0,8.7,5,58,10:40 AM,No moonset,06:06 AM,05:10 PM,5,13,13,13,5,7,63,0.0,1015,21,10,179,3,Mawsynram
2009-02-04,20,5,0.0,8.7,5,66,11:31 AM,12:44 AM,06:05 AM,05:10 PM,5,12,12,12,3,7,64,0.0,1015,20,10,58,2,Mawsynram
2009-02-05,21,6,0.0,8.7,5,73,12:28 PM,01:51 AM,06:05 AM,05:11 PM,6,13,14,13,5,6,69,0.0,1015,21,9,181,3,Mawsynram
2009-02-06,24,8,0.0,8.7,6,81,01:34 PM,02:56 AM,06:04 AM,05:12 PM,10,18,19,18,5,7,63,0.0,1014,24,10,183,3,Mawsynram
2009-02-07,25,13,0.0,8.7,6,88,02:44 PM,03:56 AM,06:04 AM,05:12 PM,10,18,18,18,4,6,66,0.0,1014,25,8,237,2,Mawsynram
2009-02-08,25,13,0.0,8.7,6,96,03:54 PM,04:50 AM,06:03 AM,05:13 PM,10,19,19,19,5,6,62,0.0,1015,25,10,176,3,Mawsynram
2009-02-09,25,9,0.0,8.7,5,100,05:02 PM,05:37 AM,06:02 AM,05:14 PM,8,16,16,16,4,6,65,0.0,1016,25,10,183,2,Mawsynram
2009-02-10,24,8,0.0,8.7,5,89,06:07 PM,06:18 AM,06:02 AM,05:14 PM,7,15,15,15,6,2,63,0.0,1014,24,10,168,4,Mawsynram
2009-02-11,23,7,0.0,8.7,5,82,07:10 PM,06:55 AM,06:01 AM,05:15 PM,6,15,15,15,5,5,62,0.0,1012,23,8,213,3,Mawsynram
2009-02-12,22,10,0.0,8.7,5,74,08:09 PM,07:31 AM,06:01 AM,05:16 PM,4,15,15,15,8,3,54,0.0,1010,22,10,245,5,Mawsynram
2009-02-13,22,6,0.0,11.2,5,67,09:08 PM,08:04 AM,06:00 AM,05:16 PM,4,14,14,14,6,4,57,0.0,1012,22,10,287,3,Mawsynram
2009-02-14,25,8,0.0,11.6,5,59,10:05 PM,08:39 AM,05:59 AM,05:17 PM,7,16,16,16,5,1,61,0.0,1011,25,10,245,2,Mawsynram
2009-02-15,28,11,0.0,11.6,6,51,11:02 PM,09:16 AM,05:59 AM,05:18 PM,9,19,19,19,6,2,57,0.0,1011,28,10,266,4,Mawsynram
2009-02-16,26,11,0.0,11.6,6,44,11:59 PM,09:55 AM,05:58 AM,05:18 PM,10,19,19,19,5,4,64,0.0,1013,26,9,287,3,Mawsynram
2009-02-17,28,12,0.0,11.6,6,36,No moonrise,10:38 AM,05:57 AM,05:19 PM,9,20,20,20,5,1,54,0.0,1012,28,10,237,3,Mawsynram
2009-02-18,28,13,0.0,11.6,6,29,12:54 AM,11:25 AM,05:56 AM,05:20 PM,7,19,19,19,4,1,52,0.0,1012,28,10,151,2,Mawsynram
2009-02-19,26,9,0.0,11.6,5,21,01:47 AM,12:15 PM,05:56 AM,05:20 PM,5,16,16,16,5,2,53,0.0,1011,26,10,210,3,Mawsynram
2009-02-20,26,7,0.0,11.6,6,14,02:36 AM,01:09 PM,05:55 AM,05:21 PM,6,16,16,16,6,3,56,0.0,1013,26,10,166,4,Mawsynram
2009-02-21,26,14,0.0,11.6,6,6,03:21 AM,02:03 PM,05:54 AM,05:21 PM,6,20,20,20,8,8,46,0.0,1011,26,10,233,5,Mawsynram
2009-02-22,24,13,0.0,11.6,5,0,04:02 AM,02:59 PM,05:53 AM,05:22 PM,5,18,18,18,10,1,45,0.0,1009,24,10,225,7,Mawsynram
2009-02-23,23,8,0.0,11.6,5,0,04:38 AM,03:54 PM,05:52 AM,05:23 PM,4,15,15,15,7,17,49,0.0,1010,23,10,230,4,Mawsynram
2009-02-24,22,8,0.0,11.6,5,0,05:13 AM,04:48 PM,05:51 AM,05:23 PM,7,16,17,16,6,27,59,0.5,1008,22,10,206,4,Mawsynram
2009-02-25,22,10,0.0,11.6,5,1,05:45 AM,05:43 PM,05:51 AM,05:24 PM,9,16,16,16,10,23,68,0.0,1008,22,9,210,7,Mawsynram
2009-02-26,22,17,0.0,11.6,5,9,06:16 AM,06:38 PM,05:50 AM,05:24 PM,10,20,20,20,11,19,58,1.8,1009,22,10,213,6,Mawsynram
2009-02-27,26,16,0.0,11.6,6,16,06:48 AM,07:34 PM,05:49 AM,05:25 PM,8,21,21,20,9,6,48,0.0,1009,26,10,231,6,Mawsynram
2009-02-28,25,19,0.0,11.6,6,24,07:22 AM,08:32 PM,05:48 AM,05:25 PM,6,21,21,21,12,12,40,0.3,1009,25,10,230,8,Mawsynram
2009-03-01,25,12,0.0,11.6,6,30,07:59 AM,09:34 PM,05:47 AM,05:26 PM,5,20,19,20,7,1,42,0.0,1011,25,10,169,4,Mawsynram
2009-03-02,25,12,0.0,11.6,5,37,08:40 AM,10:37 PM,05:46 AM,05:26 PM,6,18,18,18,6,8,50,0.0,1012,25,10,67,4,Mawsynram
2009-03-03,24,8,0.0,11.6,5,45,09:27 AM,11:42 PM,05:45 AM,05:27 PM,4,17,17,17,5,8,49,0.0,1010,24,10,222,3,Mawsynram
2009-03-04,22,7,0.0,11.6,5,52,10:21 AM,No moonset,05:44 AM,05:27 PM,7,15,16,15,7,24,61,0.0,1009,22,10,225,4,Mawsynram
2009-03-05,26,14,0.0,11.6,6,59,11:22 AM,12:46 AM,05:43 AM,05:28 PM,11,19,20,19,8,22,61,0.0,1008,26,10,216,5,Mawsynram
2009-03-06,22,14,0.0,11.6,6,67,12:28 PM,01:46 AM,05:42 AM,05:28 PM,13,20,21,20,8,25,64,0.0,1009,22,10,220,5,Mawsynram
2009-03-07,25,19,0.0,11.6,6,74,01:36 PM,02:40 AM,05:41 AM,05:29 PM,10,21,21,21,10,5,53,0.0,1010,25,10,240,6,Mawsynram
2009-03-08,29,15,0.0,11.6,6,81,02:43 PM,03:29 AM,05:40 AM,05:29 PM,7,20,20,20,6,4,46,0.0,1011,29,10,247,4,Mawsynram
2009-03-09,29,14,0.0,11.6,6,88,03:48 PM,04:11 AM,05:39 AM,05:30 PM,10,20,20,20,3,8,57,0.0,1013,29,10,227,2,Mawsynram
2009-03-10,30,15,0.0,11.6,6,96,04:51 PM,04:49 AM,05:38 AM,05:30 PM,9,22,22,22,8,10,50,0.0,1012,30,10,284,5,Mawsynram
2009-03-11,29,22,0.0,11.6,7,100,05:52 PM,05:25 AM,05:37 AM,05:31 PM,5,24,24,24,14,6,29,0.0,1010,29,10,246,9,Mawsynram
2009-03-12,28,15,0.0,11.6,6,90,06:51 PM,06:00 AM,05:36 AM,05:31 PM,-2,21,21,21,11,2,22,0.0,1011,28,10,234,7,Mawsynram
2009-03-13,26,15,0.0,11.6,6,83,07:50 PM,06:34 AM,05:35 AM,05:32 PM,-1,21,21,21,9,4,24,0.0,1016,26,10,61,6,Mawsynram
2009-03-14,29,11,0.0,10.2,5,75,08:48 PM,07:11 AM,05:34 AM,05:32 PM,-4,20,20,20,5,26,23,0.0,1013,29,10,121,3,Mawsynram
2009-03-15,32,15,0.0,11.6,7,68,09:46 PM,07:50 AM,05:33 AM,05:33 PM,4,22,22,22,5,12,35,0.0,1011,32,10,179,3,Mawsynram
2009-03-16,25,17,0.0,11.6,6,61,10:43 PM,08:31 AM,05:32 AM,05:33 PM,4,21,21,21,4,22,34,0.0,1012,25,10,205,2,Mawsynram
2009-03-17,27,18,0.0,11.6,6,53,11:38 PM,09:18 AM,05:31 AM,05:34 PM,5,22,22,22,5,4,34,0.0,1011,27,10,226,3,Mawsynram
2009-03-18,26,12,0.0,11.6,6,46,No moonrise,10:07 AM,05:30 AM,05:34 PM,4,19,19,20,6,4,38,0.0,1010,26,10,195,3,Mawsynram
2009-03-19,22,10,0.0,11.6,5,39,12:28 AM,10:59 AM,05:29 AM,05:35 PM,9,18,19,18,3,11,55,2.7,1010,22,10,172,2,Mawsynram
2009-03-20,27,17,0.0,11.6,5,32,01:15 AM,11:54 AM,05:28 AM,05:35 PM,10,21,21,21,5,9,56,0.5,1010,27,10,196,3,Mawsynram
2009-03-21,26,12,0.0,11.6,5,24,01:57 AM,12:48 PM,05:27 AM,05:36 PM,10,19,19,19,4,12,61,0.4,1010,26,10,189,3,Mawsynram
2009-03-22,26,11,0.0,11.6,5,17,02:35 AM,01:44 PM,05:26 AM,05:36 PM,10,17,18,17,5,22,67,5.0,1010,26,9,186,3,Mawsynram
2009-03-23,26,12,0.0,11.6,5,10,03:11 AM,02:38 PM,05:25 AM,05:36 PM,9,18,19,18,3,23,58,0.6,1011,26,10,221,2,Mawsynram
2009-03-24,25,19,0.0,11.6,5,3,03:44 AM,03:33 PM,05:24 AM,05:37 PM,11,23,23,22,3,16,49,0.2,1011,25,10,175,2,Mawsynram
2009-03-25,26,18,0.0,11.6,6,0,04:16 AM,04:27 PM,05:23 AM,05:37 PM,11,21,22,21,4,14,53,0.4,1010,26,10,118,2,Mawsynram
2009-03-26,22,11,0.0,11.6,5,0,04:48 AM,05:24 PM,05:22 AM,05:38 PM,10,19,20,19,6,13,58,0.1,1009,22,10,196,4,Mawsynram
2009-03-27,21,13,0.0,11.6,4,5,05:22 AM,06:23 PM,05:21 AM,05:38 PM,12,17,17,17,4,27,77,14.7,1011,21,9,128,2,Mawsynram
2009-03-28,22,14,0.0,10.2,4,12,05:58 AM,07:25 PM,05:20 AM,05:39 PM,14,18,18,18,4,35,80,13.3,1012,22,7,157,2,Mawsynram
2009-03-29,19,15,0.0,8.9,4,19,06:38 AM,08:28 PM,05:19 AM,05:39 PM,17,18,18,18,4,47,93,28.1,1011,19,8,118,2,Mawsynram
2009-03-30,22,15,0.0,7.5,4,26,07:25 AM,09:35 PM,05:18 AM,05:40 PM,19,19,20,19,6,73,94,67.6,1010,22,5,244,3,Mawsynram
2009-03-31,23,15,0.0,8.9,4,30,08:17 AM,10:39 PM,05:17 AM,05:40 PM,19,20,21,20,5,59,94,41.5,1008,23,7,198,3,Mawsynram
2009-04-01,19,11,0.0,8.9,4,42,09:17 AM,11:41 PM,05:16 AM,05:40 PM,15,16,16,16,4,57,94,16.1,1010,19,6,156,3,Mawsynram
2009-04-02,20,12,0.0,11.6,4,50,10:21 AM,No moonset,05:15 AM,05:41 PM,15,17,17,17,5,50,90,5.3,1011,20,7,102,3,Mawsynram
2009-04-03,20,14,0.0,10.2,4,58,11:27 AM,12:36 AM,05:14 AM,05:41 PM,16,18,18,18,4,39,92,29.4,1011,20,8,221,3,Mawsynram
2009-04-04,22,16,0.0,10.2,4,65,12:33 PM,01:25 AM,05:12 AM,05:42 PM,18,19,19,19,4,37,93,25.6,1010,22,8,195,2,Mawsynram
2009-04-05,24,13,0.0,11.6,4,73,01:37 PM,02:08 AM,05:11 AM,05:42 PM,17,19,20,19,4,19,89,9.4,1011,24,8,141,2,Mawsynram
2009-04-06,21,12,0.0,11.6,4,80,02:38 PM,02:47 AM,05:10 AM,05:43 PM,15,17,16,17,7,38,90,17.0,1009,21,6,213,4,Mawsynram
2009-04-07,22,13,0.0,11.6,4,88,03:38 PM,03:23 AM,05:09 AM,05:43 PM,16,18,19,18,8,17,88,14.6,1008,22,7,212,5,Mawsynram
2009-04-08,23,19,0.0,11.6,5,95,04:37 PM,03:57 AM,05:08 AM,05:43 PM,17,21,22,21,6,17,80,8.8,1009,23,9,191,3,Mawsynram
2009-04-09,22,17,0.0,11.6,4,100,05:35 PM,04:31 AM,05:07 AM,05:44 PM,17,20,21,20,5,26,85,12.0,1010,22,9,184,3,Mawsynram
2009-04-10,24,16,0.0,11.6,5,90,06:34 PM,05:06 AM,05:06 AM,05:44 PM,16,20,20,20,8,21,78,2.5,1009,24,10,225,5,Mawsynram
2009-04-11,24,14,0.0,11.6,5,82,07:33 PM,05:44 AM,05:05 AM,05:45 PM,13,19,19,19,3,23,73,1.0,1009,24,9,142,2,Mawsynram
2009-04-12,25,16,0.0,11.6,6,75,08:30 PM,06:25 AM,05:04 AM,05:45 PM,13,20,20,20,4,19,68,0.0,1009,25,10,179,2,Mawsynram
2009-04-13,26,19,0.0,11.6,6,67,09:27 PM,07:10 AM,05:03 AM,05:46 PM,15,23,23,22,3,34,64,0.1,1007,26,10,108,2,Mawsynram
2009-04-14,27,14,0.0,11.6,5,59,10:19 PM,07:59 AM,05:02 AM,05:46 PM,15,23,23,22,4,22,66,1.1,1007,27,10,193,2,Mawsynram
2009-04-15,26,14,0.0,11.6,6,52,11:08 PM,08:50 AM,05:01 AM,05:47 PM,12,22,22,21,5,21,59,0.0,1008,26,10,223,3,Mawsynram
2009-04-16,28,17,0.0,11.6,6,44,11:52 PM,09:44 AM,05:01 AM,05:47 PM,15,23,23,22,6,25,65,0.1,1006,28,10,210,4,Mawsynram
2009-04-17,24,19,0.0,8.9,5,37,No moonrise,10:38 AM,05:00 AM,05:48 PM,20,22,23,22,8,52,87,9.4,1004,24,9,200,5,Mawsynram
2009-04-18,24,20,0.0,10.3,5,29,12:31 AM,11:33 AM,04:59 AM,05:48 PM,21,25,25,23,9,53,88,16.9,1004,24,9,201,6,Mawsynram
2009-04-19,24,19,0.0,11.6,5,22,01:08 AM,12:27 PM,04:58 AM,05:48 PM,20,23,24,23,8,46,85,8.6,1007,24,10,186,5,Mawsynram
2009-04-20,23,15,0.0,10.3,5,14,01:41 AM,01:21 PM,04:57 AM,05:49 PM,18,20,22,20,6,45,88,11.4,1005,23,8,181,4,Mawsynram
2009-04-21,21,15,0.0,11.6,4,7,02:13 AM,02:15 PM,04:56 AM,05:49 PM,17,19,19,19,7,53,92,21.1,1004,21,9,194,4,Mawsynram
2009-04-22,23,18,0.0,9.0,5,0,02:45 AM,03:10 PM,04:55 AM,05:50 PM,20,21,23,21,8,67,93,28.3,1005,23,8,224,5,Mawsynram
2009-04-23,25,19,0.0,9.0,5,0,03:18 AM,04:08 PM,04:54 AM,05:50 PM,21,23,25,23,8,64,93,17.5,1007,25,9,203,5,Mawsynram
2009-04-24,26,22,0.0,11.6,5,0,03:53 AM,05:09 PM,04:53 AM,05:51 PM,19,26,26,24,6,31,74,3.3,1008,26,10,222,4,Mawsynram
2009-04-25,29,20,0.0,11.6,7,1,04:32 AM,06:13 PM,04:52 AM,05:51 PM,16,25,25,24,5,11,62,0.0,1009,29,10,190,3,Mawsynram
2009-04-26,28,18,0.0,11.6,6,8,05:18 AM,07:21 PM,04:52 AM,05:52 PM,14,23,23,23,4,6,59,0.0,1008,28,10,200,2,Mawsynram
2009-04-27,28,16,0.0,11.6,6,16,06:09 AM,08:28 PM,04:51 AM,05:52 PM,13,24,24,23,6,5,55,0.1,1008,28,10,223,4,Mawsynram
2009-04-28,28,14,0.0,11.6,7,23,07:08 AM,09:33 PM,04:50 AM,05:53 PM,13,23,23,22,4,8,56,0.0,1009,28,10,225,3,Mawsynram
2009-04-29,28,21,0.0,11.6,5,31,08:13 AM,10:31 PM,04:49 AM,05:53 PM,16,25,25,24,5,23,65,0.6,1009,28,10,188,3,Mawsynram
2009-04-30,25,20,0.0,10.3,5,38,09:20 AM,11:23 PM,04:48 AM,05:54 PM,21,25,25,23,7,49,85,32.7,1008,25,7,207,4,Mawsynram
2009-05-01,25,17,0.0,7.8,4,44,10:26 AM,No moonset,04:48 AM,05:54 PM,19,20,21,20,6,68,95,64.0,1009,25,5,171,4,Mawsynram
2009-05-02,21,17,0.0,6.5,4,52,11:31 AM,12:08 AM,04:47 AM,05:55 PM,18,18,19,18,6,93,99,107.3,1011,21,5,113,4,Mawsynram
2009-05-03,21,16,0.0,9.1,5,59,12:32 PM,12:47 AM,04:46 AM,05:55 PM,20,21,22,21,5,70,95,22.9,1010,21,5,144,3,Mawsynram
2009-05-04,23,16,0.0,10.3,5,66,01:32 PM,01:24 AM,04:45 AM,05:56 PM,18,20,21,20,5,48,91,5.6,1008,23,6,196,3,Mawsynram
2009-05-05,27,21,0.0,11.6,5,73,02:29 PM,01:57 AM,04:45 AM,05:56 PM,19,23,23,23,5,17,82,6.6,1008,27,7,215,3,Mawsynram
2009-05-06,23,19,0.0,9.1,5,81,03:27 PM,02:30 AM,04:44 AM,05:57 PM,20,21,22,21,6,43,93,21.8,1007,23,7,159,3,Mawsynram
2009-05-07,24,20,0.0,11.6,5,88,04:24 PM,03:05 AM,04:43 AM,05:57 PM,20,22,23,22,7,21,87,10.1,1006,24,8,238,5,Mawsynram
2009-05-08,26,18,0.0,11.6,5,95,05:22 PM,03:42 AM,04:43 AM,05:58 PM,17,24,24,22,8,12,74,0.7,1004,26,10,234,5,Mawsynram
2009-05-09,25,21,0.0,11.6,5,100,06:19 PM,04:21 AM,04:42 AM,05:58 PM,18,25,25,23,8,11,75,5.1,1003,25,10,195,5,Mawsynram
2009-05-10,24,21,0.0,11.6,5,100,07:16 PM,05:04 AM,04:42 AM,05:59 PM,20,24,24,22,6,24,85,23.4,1005,24,9,190,3,Mawsynram
2009-05-11,27,21,0.0,11.6,5,83,08:10 PM,05:52 AM,04:41 AM,05:59 PM,19,24,24,23,4,26,80,12.2,1006,27,9,179,2,Mawsynram
2009-05-12,23,19,0.0,13.6,5,76,09:01 PM,06:42 AM,04:40 AM,06:00 PM,19,21,23,21,5,44,88,21.1,1007,23,8,156,3,Mawsynram
2009-05-13,24,20,0.0,13.6,5,68,09:47 PM,07:36 AM,04:40 AM,06:00 PM,17,22,23,22,7,32,78,5.5,1005,24,9,133,4,Mawsynram
2009-05-14,22,18,0.0,13.6,5,61,10:28 PM,08:29 AM,04:39 AM,06:01 PM,18,21,22,21,6,27,87,15.8,1005,22,9,141,3,Mawsynram
